"example_id","language","item","form","query","corpus","year","text","source","function","semantic_tags","syntactic_tags"
2738,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"de otra ley. Onde tanbien estas commo todas las otras que y viniesen por _qualquier_ razon es tenudo el pueblo de las guardar por guarda del rey de manera que","Siete partidas.","FC","",""
2739,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"de Murçia quitoles todas las pesquisas del tiempo passado que yo auia contra ellos por _qualquier_ razon ffasta aqui. Sobresto mando e deffiendo ffirmemjentre que njnguno non sea osado de","Documentos castellanos de Alfonso X - Castilla la Vieja","FC","",""
2740,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"de Murçia e uayan por o quisieren por todos nuestros regnos. Otrossi otorgamos que _qualquier_ mercadero que uenga a Murçia con mercaderias e las metiere en la adoana si las","Documentos castellanos de Alfonso X - Castilla la Vieja","UFC","",""
2741,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"de merino o de alcalde o jurados o de prestamero o de mayordomo o de _qualquier_ que lo aya de fazer con derecho que fallando otra prendra de mueble ffazer el","Documentos castellanos de Alfonso X - Castilla la Vieja","FC","",""
2742,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"de los canonigos por omezillo nin por pecho nin por fonsadera nin por otra calonna _qualquiere_  que sea sacadas ende aquellas cosas que yo mande fazer por mi carta abierta a","Documentos castellanos de Alfonso X - Castilla la Vieja","AA","",""
2743,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"de les embargar njn de les contrallar por ello e non fagan end al ca _qualquier_ que lo fiziesse pecharmia el coto que dize en el priuilegio e a ellos todo","Documentos castellanos de Alfonso X - Castilla la Vieja","FC","",""
2744,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"de la mar desde el dia de Ssant Mjguel fasta el dia de carrnestolljendas et _qualquier_ o qualesquier que y tomaren caçando entre el anno depues del dia de carrnestolljendas que","Documentos castellanos de Alfonso X - Castilla la Vieja","UFC","",""
2745,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"de fincar pobre si lo perdiese. E si alguno dellos tal demanda mouiese contra _qualquier_ delos que de suso diximos en manera de acusaçion nole deue ser cabida & demas","Siete partidas.","CA","",""
2746,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"de don Manuel nj a otro ninguno ffata que Apariçio Guillem e Simon Raynes o _qualquier_ dellos que estos morauedis sacaren a don Bernalt de çentellas sean entregados. Et non","Documentos castellanos de Alfonso X - Castilla la Vieja","IND","",""
2747,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"de cobre dorada o argentada o pintada. Et el ric omne o cauallero o _qualquier_ que esto passare que yo gelo uiede assi como qui passa mandamiento de rey e","Documentos castellanos de Alfonso X - Castilla la Vieja","UFC","",""
2748,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"de carga vij morauedis el meior e el asna vj morauedis la meior. Et _qualquier_ que sacare a mercado o a fferia cauallo o yegua o mulo o mula o","Documentos castellanos de Alfonso X - Castilla la Vieja","UFC","",""
2749,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"de atreuimiento & de falsedad que de desentendimiento estableçieron los antiguos de españa: que _qualquier_ que desonrrasse fija de rey o desu hermana o otra su parienta faziendole fazer maldad","Siete partidas.","UFC","",""
2750,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"de algund conçeio que se acoia asu conpaña nin biua conellos ante dezimos que en _qualquier_ lugar que lo fallaren que ellos han poderio de iudgar: quele deuen prender &","Siete partidas.","FC","",""
2751,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"daqui adelante nos ni ellos nunqua les demandemos seruicio ninguno por esta razon. E _qualquier_ de nuestro linage o de estranno que contra este nuestro ffecho uiniere aya la ira","Documentos castellanos de Alfonso X - Castilla la Vieja","UFC","",""
2752,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"cuemo por los que regnaren depues de mj en Castiella e en Leon. Et _qualquier_ que daqui adelantre quisiere yr contra este mio priuilegio por quebrantarlo o por menguarlo en","Documentos castellanos de Alfonso X - Castilla la Vieja","UFC","",""
2753,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"crey tu ami en aqueste fecho assi como yo creo en dios. bien vale _qualquier_ destas iuras pues que el que la dio se paga que su contendor la fiziesse","Siete partidas.","UFC","",""
2754,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"costantinopla: & el emperador embio estonces por su muger que veniesse a el en _qualquier_ tierra. E la dueña despues que vio que su marido embiaua por ella entro","Gran conquista de Ultramar.","FC","",""
2755,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"cortesía sobrava en tal manera que su fama en todo el mundo volava tanto que _qualquier_ que quería en saber e costumbres aprovechar e ver poco menos todo el mundo se","Los siete sabios de Roma","GEN","",""
2756,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"contienda enla partiçion. E porende pusieron que todas las cosas que fuesen ganadas en _qualquier_ destas maneras dichas de guerra. & despues fueren traydas amonton que dando al rey","Siete partidas.","FC","",""
2757,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"contestaçion se puede fazer en qualquier delos nueue dias quier sea feriado o no ante _qualquier_ escriuano en presençia del alcalde si pudiere ser auido si no ante las pueras donde","Siete partidas.","FC","",""
2758,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"con llerjnas o con ballestas o con dardos o con arrixacas o en otra manera _qualquier_ que caçen de rrio Tinto aquende ffasta las aguas de la mar desde el dia","Documentos castellanos de Alfonso X - Castilla la Vieja","FC","",""
2759,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"con el seello del conceio de Villa Real de commo son uezinos dend. Ca _qualquier_ que fuesse contra esto que yo mando pechar mia la pena que dize en el","Documentos castellanos de Alfonso X - Castilla la Vieja","UFC","",""
2760,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"con dardos njn con arrixacas njn con rredes njn en otra manera njnguna. Et _qualquier_ o qualesquier que y tomaren caçando assi como dicho ess ssaluo con las losas que","Documentos castellanos de Alfonso X - Castilla la Vieja","UFC","",""
2761,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"commo sobredicho es que sea firme e estable e que uala pora siempre. Et _qualquiere_  de los que regnaren despues de nos en Castiella e en Leon que contra esto","Documentos castellanos de Alfonso X - Castilla la Vieja","UFC","",""
2762,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"commo reçibirian las penas que enella dize si no lo fiziesen. Mas si en _qualquier_ destos fechos que enestas leyes diximos acaesçiese que ouiese de perder mienbro que fuese en","Siete partidas.","CA","",""
2763,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"commo los que le postularon. Otrosi quando eligeren monje o calonge reglar o aotro _qualquier_ que sea de religion: deuenlo demandar asu abad o asu prior o al otro","Siete partidas.","FC","",""
2764,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"çient morauedis de la moneda nueua. Et pora esto complir e tener mandamos a _qualquier_ escriuan que pora esto ffuere llamado que de ende pora dar pora uender pora empennar","Documentos castellanos de Alfonso X - Castilla la Vieja","UFC","",""
2765,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"cielos delas.v. planetas & sos estados. // Capitulo. xxxij. de saber _qualquier_ delas eras. la arauica. & la Romana. & la persiana. &","Cánones de Albateni.","FC","",""
2766,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"carta vieren salut e gracia. El conçeio de Murcia me embiaron pedir merçet que _qualquier_ que demanda o querella ouiesse de alguno de sus vezinos que pareçiessen ante los alcaldes","Documentos castellanos de Alfonso X - Castilla la Vieja","UFC","",""
2767,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"cada vno leuaua su aguirnalda de rosas enla cabeça & començaron escaramuçar tan apuesto que _qualquier_ hombre que lo viesse tomasse gran plazer. La segunda haz fizo el conde de","Gran conquista de Ultramar.","FC","",""
2768,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"bragas ni calças ni çapatos: & tenian los pies llagados de crietas assi que _qualquier_ hombre del mundo que los viesse & los conociesse de ante auria gran duelo &","Gran conquista de Ultramar.","FC","",""
2769,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"blanca nin panno vermeio nin verde nin sanguino nin çapatos blancos nin dorados. Et _qualquiere_  que fiziere nenguna cosa destos cotos que peche por cada uegada que lo fiziere xxx","Documentos castellanos de Alfonso X - Castilla la Vieja","UFC","",""
2770,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"asu sieruo en çepo o en cadena o atado con cuerdas o en otra manera _qualquier_ semeiante destas: sy alguno otro por duelo que ouiesse del sieruo o por mal","Siete partidas.","FC","",""
2771,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"aquellas onrras que desuso son dichas. E por esta razon establesçieron los antigos que _qualquier_ a quien el rey ouiese dado seña que nunca se parase contra el ni la","Siete partidas.","UFC","",""
2772,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"aquella noche no lo pudiesen cobrar los que fuesen en pos dellos. Ca por _qualquier_ destas razones ganan el señorio aquellos que lo lieuan & pierdenlo los otros cuyo era","Siete partidas.","FC","",""
2773,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"aquella heredat en paz si alguno pusiere mala uoz en ella peche treynta sueldos. _Qualquiere_  que fiziere forno o molino en su propia heredat non dara al rey sinon cinco","Documentos castellanos de Alfonso X - Castilla la Vieja","UFC","",""
2774,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"ante creyan sin duda que los ganauan: que assi los despenderian en otro lugar _qualquiera_ . E pues despenderlos hauian mas valia alli que era en seruicio de dios:","Gran conquista de Ultramar.","FC","",""
2775,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"ante aquel iuez que lo auia enplazado primera mente. Eso mismo dezimos de otro _qualquier_ que fuese assi enplazado: & quisiese yr a escuelas o en romeria: o","Siete partidas.","FC","",""
2776,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"angeles armados & oy seran vistos enesta batalla assi como ya otras vezes. E _qualquiera_  que aqui muriere por dios el dia del juyzio rescibira tal galardon que sera coronado","Gran conquista de Ultramar.","UFC","",""
2777,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"andudieren que aguarden los ganados del monesterio sobredicho et non ffagan ende al si non _qualquier_ que passasse contra esto mando que los preyndredes todo quanto les fallaredes por çiento morauedis","Documentos castellanos de Alfonso X - Castilla la Vieja","UFC","",""
2778,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"alos peones querie de cada vno saber sus coraçones Quando fueron juntados començo de fablar _qualquier_ selo veria que avya grran pesar amjgos avemos menester de consejo tomar de gujsa que","Poema de Fernán González.","FC","",""
2779,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"alli o lo solien dar en tienpo del rey don Alfonso mio visauuelo. Et _qualquiere_  que en otro lugar lo tomare sinon en aquellos lugares o lo solien tomar en","Documentos castellanos de Alfonso X - Castilla la Vieja","UFC","",""
2780,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"ala entrada del campo que ninguno no fuesse tan osado: ni rey ni otro _qualquier_ que fuesse que hablasse tan solamente vna palabra sino que muriesse por ello. /","Gran conquista de Ultramar.","AA","",""
2781,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"al pariente mas propinco o al otro tal como este quando saliere puede deseredar a _qualquier_ de aquellos que nole quisieren sacar. E esto por dos razones. La vna","Siete partidas.","FC","",""
2782,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"acotel por mandado de los alcaldes de Segouia e uenga razonar antellos. E si _qualquier_ destos se agrauiare de los alcaldes de Segouia que aya alçada al rey. E","Documentos castellanos de Alfonso X - Castilla la Vieja","CA","",""
2783,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"a uos estos fueros que ninguno daqui adelantre de qualquiere linage que sea o de _qualquier_ condicion o de qualquier dignidat o de qualquier menester fueras si non fueren canonigos de","Documentos castellanos de Alfonso X - Castilla la Vieja","FC","",""
2784,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"a todos los dela corte que yo guarde tan lealmente lo que era obligado como _qualquier_ buen vasallo a semejante señor deue guardar: & si no los matare o ven","Gran conquista de Ultramar.","CO","",""
2785,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"a los moros pues que la tierra es ya assessegada e en paz ca a _qualquier_ que gelo tomasse o alguna cosa de lo suyo les enbargasse por esta razon a","Documentos castellanos de Alfonso X - Castilla la Vieja","UFC","",""
2786,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"a fazer esta entrega que non tomen los pequenos que an nombre gorgones e a _qualquier_ que ninguna cosa destas fiziere que sea a mercet del rey. Manda el rey","Documentos castellanos de Alfonso X - Castilla la Vieja","FC","",""
2787,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,": pero si podiessemos estorcer de no morir aqui por prision: o por otra _qualquier_ mane ra tengo que seria bien. no hauian por que lo conjurar que toda","Gran conquista de Ultramar.","FC","",""
2788,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,": o por donaçion de Señor: o por conpra: o por otra manera _qualquier_ que perdiesse por su culpa despues lo cobrase que se el Rey gelo pidiesse que","Siete partidas.","FC","",""
2789,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,": & sin esto hay mas de mil carpinteros muy buenos que haran mucho ayna _qualquier_ obra que les manden: & si quisierdes vos & los otros que aqui son","Gran conquista de Ultramar.","UN","",""
2790,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,": & ellos las tres E esso mesmo seria quando algunos fiziessen el armada en _qualquier_ manera destas sobre dichas: que deuen auer toda la ganançia para sy E las","Siete partidas.","FC","",""
2791,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,": & deue todo ser escripto en aquel que da del confirmamiento E despues que _qualquier_ destos preuilegios sobre dichos fuere escripto enla manera que diximos deue dezir como el sobre","Siete partidas.","FC","",""
2792,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,". xvj. dela mesura que deue auer enel rrey / & en otro omne _qualqujer_ // Capitolo. xvij. que fabla en espeçi al quando el Rey promete alguna","Castigos y documentos parabien vivir","FC","",""
2793,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,". Onde uos mando que luego uista esta mi carta a todos tres e a _qualquier_ que sea en Seuilla que entreguedes al arçobispo e a la eglesia de Seuilla o","Source: Documentos castellanos de Alfonso X - Castilla la Vieja","FC","",""
2794,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"\"  . fueras ende si lo dexasse por conseio de su maestro de penedencia. Onde _qualquier_ que estas cosas no fiziere assi cuemo sobredicho es; deue seer echado de la\"","Siete partidas I.","FC","",""
2795,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,". Et si acaeciesse que algun omne destos uuestros logares quier fidalgo o otro omne _qualquier_ fiziesse debda o malfetria por que ouiesse de perder lo que ouiesse o por que","Documentos castellanos de Alfonso X - Castilla la Vieja","CA","",""
2796,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,". Et los uezinos de Sant Fagund ayan todas las heredades de Sant ANDRES por _qualquier_ manera la ouiessen fasta la era de mill e ciento e nouaenta annos ca fallamos","Documentos castellanos de Alfonso X - Castilla la Vieja","FC","",""
2797,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,". E ninguno non las osasse quebrantar nin forçar por poder que ouiesse. E _qualquier_ que se atreuiese de fazer lo que deue auer pena por qual fuere el yerro","Siete partidas.","UFC","",""
2798,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,". E los ffalcones neblis que los tomen mudados o como meior pudieren. Et _qualquier_ que nenguna destas cosas fiziere quel corten la mano. Et si otra uegada lo","Documentos castellanos de Alfonso X - Castilla la Vieja","UFC","",""
2799,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,". E dixo como el auia satisfecho a tranquer & aun que gelo emendaria en _qualquier_ manera que ellos touiessen por bien: & juro & hizo salua ante todos los","Gran conquista de Ultramar.","FC","",""
2800,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,". bien gelos pueden los reyes tomar por fuerça: o furtar en otra manera _qualquier_: & mayor mente aquel en cuyo señorio fuessen: E quando los assi tomasen","Siete partidas.","FC","",""
2801,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,", 183. Ouando querie Onorio taiar sue assadura, O comer sos conduchos de _qualquiera_  natura, La bestia maleyta plena de travessura Echabali e nello estiercor a orrura.","Milagros de Nuestra Sennora","FC","",""
2802,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"& tomo estonces en si gran esfuerço de manera que no se daua nada por _qualquier_ cosa que fiziessen despues & touo en poco alos cristianos & a todo su poder","Gran conquista de Ultramar.","FC","",""
2803,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"& mucho espessas en que hay muchas fortalezas & muy grandes para defender se de _qualquier_ gente que por fuerça los quisiesse tomar. Mas dela parte do se pone el","Gran conquista de Ultramar.","FC","",""
2804,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"& ganaria por ello mal presçio no auiendo culpa. onde por todas estas razones _qualquier_ que yoguiese con alguna destas deue morir por ello & perder la meytad delo que","Siete partidas.","UFC","",""
2805,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"& enagenar la los vnos alos otros que son ende tenedores della. Pero en _qualquier_ destos casos aquel aquien passasse la cosa: tenudo seria de responder ala demanda sobre","Siete partidas.","FC","",""
2806,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"Enlas ordenanças reales titulo. xij. ley. iij. libro.i. manda que _qualquier_ adalid que prendiere moro dentro enlos limites destos reynos que libre mente lo aya &","Siete partidas.","UFC","",""
2807,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",13,"& la ley.ij. del dicho titulo dize que esta contestaçion se puede fazer en _qualquier_ delos nueue dias quier sea feriado o no ante qualquier escriuano en presençia del alcalde","Siete partidas.","FC","",""
2441,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"como oro en crisol, tanto más resplandeciente quanto más fuistes atribulada. Mirad que _qualquier_ amador ha de passar algo que duela por amor de su amado. E pues","Epistolario espiritual","GEN","",""
2442,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"como mona. So. - Por traer más aliuiadas, descansadas, las carnes _cualquier_ persona. Pas. - Y aquestotro ¿ qué es? So. - Un","Farsas y églogas al modo y estilo pastoril y castellano","UFC","",""
2443,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"cielos. Ya oísteis cómo fue dicho a los antiguos: No matarás, y _cualquiera_ que matare es digno de ser condenado en juicio. Ahora yo os digo a","Diálogo de doctrina cristiana","GEN","",""
2444,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"Cerca de los frutos, que muchas veces también es menester restituir, digo que _cualquiera_ que hubo con mala conciencia algunas heredades o casas o pueblos o juros, en","Summa de tratos y contratos","UN","",""
2445,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"caso o pensamiento que la lengua va hablando falsamente. No ay quien assí represente _qualquier_ fábula en su ser para dárosla a entender al revés de lo que siente,","Diálogo de mujeres","UN","",""
2446,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"caso es cuando la persona es culpable en la pérdida, aunque no siempre basta _cualquiera_ descuido o culpa para quedar obligado. Hase de advertir, si se lo prestaron","Summa de tratos y contratos","GEN","",""
2447,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"cante, perpujante y rutilante. Por qu' e1 Niño aya prazer, haga _qualquier_ su poder. Villancico para se salir cantando y baylando - Dezid, los pastores","Farsas y églogas al modo y estilo pastoril y castellano","FC","",""
2448,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"\"  brevemente; todo el resto es castellano, qu' es hablar más conveniente para _cualquier_ cortesano; qu' e1 auctor con el deseo y amor con que serviros procura\"","Tinelaria","FC","",""
2449,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"\"  bravear mientra come la familla. Hacéis mal; y si hacéis otro tal en _cualquier_ modo comigo, yo lo diré al Cardenal y habréis en fin buen castigo.\"","Tinelaria","CA","",""
2450,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"beldad en tan nueva y tierna edad, y el semblante de su cara a _qualquiera_ assegurara de engaño ni falsedad. Yo, espantado de gesto tan estremado y tan","Diálogo de mujeres","FC","",""
2451,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"\"  basta a ser mi enterramiento aunque nunca tuviese otro enemigo. Cobrado é miedo a _cualquier_ aventura; mi sentido consigo s' aborrece; resiste a todo, por tentar\"","Obra completa","FC","",""
2452,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"\"  avía llevado. Desvaneció este miedo el astuto pretensor tratando de casamiento tan abiertamente que _qualquiera_ creyera yva el negocio ya a los fines; por cuya razón tuvo la criada\"","La comadre","FC","",""
2453,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"aunque en esto os faltó la esperiencia, por puro entendimiento traspasáis más adelante de _cualquiera_ siencia. Si tanto pues, señoras, alcançáis, ¿ cómo puede bastaros la","Obra completa","CO","",""
2454,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"Asimismo me gusta comunicarte mis opiniones, los remedios que se me ocurren para evitar _cualquier_ defecto y mis más fervientes deseos. Estos pueden resumirse así: « la conversión","Epistolario. Selección","FC","",""
2455,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"\"  Así, pensó que una tal misión educativa no debía ser encomendada a un profesor _cualquiera_ de música o de bellas artes; para usar la expresión de Sófocles, el\"","Epistolario. Selección","IND","",""
2456,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"así mismo sirva de refugio esta dicha casa, para que pueda acogerse a ella _cualquiera_ mujer ordinaria que fuere cogida en alguna flaqueza, y quisiere reducirse a servir a","Discursos del amparo de los legítimos pobres...","FC","",""
2457,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"artes de la paz y de la guerra. El honor de los súbditos con _cualquier_ cosa se mancha. El de los reyes corre unido con el beneficio público.","Idea de un príncipe político cristiano","FC","",""
2458,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"aparejado, dando confianza a sus compañeros que de ello no serían castigados, de _cualquier_ manera que con su licencia viviesen, porque, tenían, pensaron que fuese aquél","Historia de la invención de las Yndias","FC","",""
2459,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"antiguos por mortal, dissimulan en este tiempo por venial. En la corte, _qualquiera_ que quiere ganar de comer a ser truhán o loco o chocarrero, no sólo","Menosprecio de corte y alab...","FC","",""
2460,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"\"  animales domésticos en la hacienda del prójimo y que es falta grave la violación de _cualquiera_ de las leyes civiles. Tales consideraciones sobran; en efecto, no viene a\"","Epistolario. Selección","FC","",""
2461,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"animal más fraudulento que el estelión, por quien llamaron los jurisconsultos crimen stellionatus a _cualquier_ delito de engaño. ¿ Quién los usa mayores que el lisonjero, poniendo siempre","Idea de un príncipe político cristiano","UFC","",""
2462,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"\"  amor, que do imprime su dolor no quiere que otro se imprima; veréys _qualquier_ amador que dos mil muertes no estima. O AQUILANO, tú mueres ledo y\"","Aquilana","UFC","",""
2463,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"\"  alivio con él en mi tristeza. Sólo el tibio sentir tengo por malo; _cualquier_ otro dolor, si es muy ardiente, es luego para mí muy gran regalo\"","Obra completa","GEN","",""
2464,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"algún interés, como sea poco, pues es un género de factoraje, y _cualquiera_ factor lleva por su trabajo alguna encomienda. De esto, siendo tan averiguado y","Summa de tratos y contratos","GEN","",""
2465,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"agresor, no otro por él. Mas, si va ya de vencida, _cualquiera_ en tal fuere comedido y se apartare, habrá hecho una obra heroica a poca","Summa de tratos y contratos","CA","",""
2466,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"afirman que ay, haze esto poco al caso para la doctrina presente y de _qualquiera_ sentencia que sigamos queda claro y averiguado, este primer salmo de todos, en","Exposición del primer salmo...","FC","",""
2467,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"\"  abundante vaso cuantos versos d' amor acá se cantan; ésta texe y compone _cualquier_ caso, de los casos que siempre nos espantan, y mueve nuestros pies y\"","Obra completa","FC","",""
2468,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"a su Excelencia que el alma le da obediencia de aquesta Universidad do se lee _cualquiera_ ciencia. Lope. Quiero saber: ¿ oyen Artes? Doctor. Siempre se","Coloquios espirituales y sacramentales","FC","",""
2469,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"a muchos odioso, y el rico, por lo que tiene, serle a _cualquiera_ amoroso. Conocimiento Anda ya el mundo al revés, ciego, y de ciego","Coloquios espirituales y sacramentales","UFC","",""
2470,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"a la voluntad de las obras. Espinosa sería la corona que se resintiese de _cualquier_ cosa. O no ofende el agravio, o es menor su ofensa en quien","Idea de un príncipe político cristiano","FC","",""
2471,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"\"  a cargo tengo, a tu voluntad, porque en todo me hallarás como a _cualquiera_ de los tuyos; y porque lo puedas ver presto, ya sabes que la\"","Crónica de la Nueva España","CO","",""
2472,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"»y dejo por mi albacea y de bienes tenedor a San Pedro pescador y a _cualquiera_ otro que sea de San Pedro sucesor. »al cual, conforme a derecho,","Coloquios espirituales y sacramentales","UFC","",""
2473,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"\"  », de Aristóteles, que no tiene desperdicio; su interés es inmenso por _cualquier_ parte que lo mires. Muchos y muy interesantes comentarios se podrían hacer sobre ella\"","Epistolario. Selección","FC","",""
2474,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"¿ Por dicha tiene leonado? Iglesia. Aquí está, que es fortaleza contra _cualquiera_ flaqueza, viva fuerza al que es tentado, no le venza la bajeza.","Coloquios espirituales y sacramentales","AA","",""
2475,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"? Ella se espantó, y después dezía, assí a sus amigas como en _qualquier_ parte donde se hallava, que la avía dicho el hermano Pecador todo quanto le","La comadre","CO","",""
2476,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"\"  ; que muriendo así, moria con mas honra, que vivir volviendo fugitivo. _Cualquiera_ que hurtaba el atavío de guerra de los señores, ó descosia y hurtaba parte\"","Historia eclesiástica indiana","UFC","",""
2477,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,"\"  ; mas amor no consiente templança, que' s muy grande su enemiga. _Cualquier_ cosa que diga, perdonármela a mí será razón, que ya perdona más mi\"","Aquilana","FC","",""
2478,"Spanish","cualquier(a)","","*ualq*","Corpus del Espanol",16,": nunca os conocí, apartaos de mí los que obráis la maldad. A _cualquiera_ que me oye estas palabras, y las cumple, le compararé al varón prudente","Diálogo de doctrina cristiana","UFC","",""
